Index,OrigKlasa,Yg,Yr,Yi,Yz,Yg_raw_before_second_norm,Yr_raw_before_second_norm,Yi_raw_before_second_norm,Yz_raw_before_second_norm,second_norm_scale,mg,mr,mi,mz,mg_true,mr_true,mi_true,mz_true,err_mg,err_mr,err_mi,err_mz,true_g_minus_r,true_r_minus_i,true_i_minus_z,mg_used_for_Y,mr_used_for_Y,mi_used_for_Y,mz_used_for_Y,Ver09_Y_source,delta_mg_used_minus_mg,delta_mr_used_minus_mr,delta_mi_used_minus_mi,delta_mz_used_minus_mz,Yg_generator_original,Yr_generator_original,Yi_generator_original,Yz_generator_original,Ver09_Y_iz_true_plus_err_ili_magnituda,Greska,Fajl,Yg_mean,Yg_sigma,Yg_min,Yg_max,Yg_u_opsegu,Yg_razlika_od_mean,Yg_razlika_u_sigma,Yr_mean,Yr_sigma,Yr_min,Yr_max,Yr_u_opsegu,Yr_razlika_od_mean,Yr_razlika_u_sigma,Yi_mean,Yi_sigma,Yi_min,Yi_max,Yi_u_opsegu,Yi_razlika_od_mean,Yi_razlika_u_sigma,Yz_mean,Yz_sigma,Yz_min,Yz_max,Yz_u_opsegu,Yz_razlika_od_mean,Yz_razlika_u_sigma,Sva_cetiri_Y_u_opsegu,NominalnaGreskaIzImenaFajla,DetektovanaGreskaIzErrKolona,GreskaZaNaslovGrafikaNominalna,ImaErrKolone,ErrKolone,GreskaDetektovanaSigmaMean,GreskaDetektovanaMaxAbs,SveErrKoloneNula
397,L,0.8427035045016653,1.0,0.7509565333095388,0.8310661624321958,0.820267,1.035421,1.042431,1.14763,0.965791,13.130818,12.335006,12.295969,12.025918,13.321104,12.4582,12.100874,11.836487,-0.190285,-0.123194,0.195095,0.18943,0.862903,0.357327,0.264386,13.130819,12.335006,12.295969,12.025917,true_plus_err_columns,1.0000000010279564e-06,0.0,0.0,-1.0000000010279564e-06,0.792207,1.0,1.006771,1.108371,True,0.11637483268064394,mySynt0.2.csv,0.804077,0.037198,0.7668790000000001,0.841275,False,0.03862650450166527,1.0384027233094593,1.0,0.027963,0.972037,1.027963,True,0.0,0.0,1.107657,0.054527,1.05313,1.1621839999999999,False,-0.35670046669046107,-6.541721838547161,1.106185,0.041263,1.064922,1.147448,False,-0.2751188375678042,-6.667446321590873,False,0.2,0.11637483268064394,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.11637483268064394,0.199999,False
398,S,0.7054911985091471,1.0,1.1431099368197275,0.9747543904581248,0.848194,1.009807,1.111388,1.020407,0.990289,12.440164,11.451394,10.956175,10.969156,12.335861,11.536503,11.082434,11.015165,0.104304,-0.085109,-0.12626,-0.046009,0.799358,0.454069,0.067269,12.440165,11.451394,10.956173999999999,10.969156,true_plus_err_columns,1.0000000010279564e-06,0.0,-1.0000000010279564e-06,0.0,0.839957,1.0,1.100595,1.010497,True,0.11637483268064394,mySynt0.2.csv,0.802883,0.028202,0.7746810000000001,0.831085,False,-0.09739180149085291,-3.4533650624371646,1.0,0.022916,0.977084,1.022916,True,0.0,0.0,1.10353,0.04428,1.0592499999999998,1.14781,True,0.0395799368197276,0.8938558450706324,0.996137,0.054389,0.941748,1.050526,True,-0.021382609541875208,-0.39314217106170746,False,0.2,0.11637483268064394,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.11637483268064394,0.199999,False
399,C,1.1226914106203956,1.0,1.011665174209593,0.9957474433457241,0.950719,1.002365,1.020402,0.974026,0.997641,11.68084,11.196491,10.833899,10.691118,11.80229,11.134856,10.765492,10.655994,-0.12145,0.061635,0.068407,0.035124,0.667434,0.369364,0.109498,11.68084,11.196491,10.833899,10.691118,true_plus_err_columns,0.0,0.0,0.0,0.0,0.948476,1.0,1.017995,0.971728,True,0.11637483268064394,mySynt0.2.csv,0.96391,0.017529,0.946381,0.9814390000000001,False,0.15878141062039552,9.05821271152921,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,True,0.006232174209592989,0.3315338977334285,0.996708,0.02437,0.972338,1.021078,True,-0.000960556654275968,-0.039415537721623636,False,0.2,0.11637483268064394,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.11637483268064394,0.199999,False
400,L,0.7142877466130997,1.0,1.056187929729919,0.8663416621254977,0.765617,0.977909,1.081444,1.138487,1.02259,11.669459,10.694142,10.284789,10.339919,11.731824,10.856106,10.396842,10.181032,-0.062365,-0.161964,-0.112053,0.158887,0.875718,0.459264,0.21581,11.669459,10.694142000000001,10.284789,10.339919,true_plus_err_columns,0.0,1.7763568394002505e-15,0.0,0.0,0.782912,1.0,1.105873,1.164205,True,0.11637483268064394,mySynt0.2.csv,0.804077,0.037198,0.7668790000000001,0.841275,False,-0.08978925338690036,-2.413819382410354,1.0,0.027963,0.972037,1.027963,True,0.0,0.0,1.107657,0.054527,1.05313,1.1621839999999999,True,-0.05146907027008085,-0.9439189808733445,1.106185,0.041263,1.064922,1.147448,False,-0.2398433378745023,-5.8125521138672,False,0.2,0.11637483268064394,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.11637483268064394,0.199999,False
401,S,0.8686347510842544,1.0,1.2652431653651037,1.3292381582031692,0.796413,0.981476,1.089511,0.981055,1.018874,13.224224,12.461318,11.855881,11.642309,13.170522,12.333669,11.870289,11.824135,0.053702,0.127648,-0.014407,-0.181825,0.836853,0.46338,0.046154,13.224224,12.461317000000001,11.855882,11.64231,true_plus_err_columns,0.0,-9.999999992515995e-07,9.999999992515995e-07,1.0000000010279564e-06,0.811444,1.0,1.110075,0.999572,True,0.11637483268064394,mySynt0.2.csv,0.802883,0.028202,0.7746810000000001,0.831085,False,0.06575175108425435,2.3314570273120467,1.0,0.022916,0.977084,1.022916,True,0.0,0.0,1.10353,0.04428,1.0592499999999998,1.14781,False,0.16171316536510383,3.6520588384169788,0.996137,0.054389,0.941748,1.050526,False,0.3331011582031691,6.124421449248361,False,0.2,0.11637483268064394,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.11637483268064394,0.199999,False
402,C,1.1827452157874947,1.0,1.2926614577773865,1.0984988333030952,0.970457,1.007223,1.031819,0.971401,0.992829,12.548607,12.120835,11.492122,11.508836,12.579634,11.929261,11.553066,11.458578,-0.031027,0.191574,-0.060943,0.050258,0.650374,0.376195,0.094487,12.548607,12.120835,11.492123,11.508835999999999,true_plus_err_columns,0.0,0.0,9.999999992515995e-07,-1.7763568394002505e-15,0.963497,1.0,1.02442,0.964435,True,0.11637483268064394,mySynt0.2.csv,0.96391,0.017529,0.946381,0.9814390000000001,False,0.21883521578749465,12.484181401534295,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,False,0.2872284577773865,15.279734959963108,0.996708,0.02437,0.972338,1.021078,False,0.10179083330309513,4.1768909849444045,False,0.2,0.11637483268064394,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.11637483268064394,0.199999,False
403,C,0.9874729323439638,1.0,0.859880301377095,1.0408755328679098,0.955541,1.004921,0.986385,0.96852,0.995104,9.907676,9.283989,9.097893,8.730492,10.040332,9.375626,9.045839,8.905684,-0.132657,-0.091638,0.052054,-0.175193,0.664706,0.329787,0.140155,9.907675,9.283988,9.097893000000001,8.730491,true_plus_err_columns,-1.0000000010279564e-06,-9.999999992515995e-07,1.7763568394002505e-15,-9.999999992515995e-07,0.950862,1.0,0.981555,0.963778,True,0.11637483268064394,mySynt0.2.csv,0.96391,0.017529,0.946381,0.9814390000000001,False,0.023562932343963783,1.344225702776187,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,False,-0.14555269862290499,-7.7429885425526646,0.996708,0.02437,0.972338,1.021078,False,0.04416753286790975,1.8123731172716353,False,0.2,0.11637483268064394,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.11637483268064394,0.199999,False
404,D,0.9403631454671129,1.0,1.1012441135400899,1.2770938102893337,0.761992,0.988342,1.107946,1.162133,1.011796,13.78707,13.110309,12.6556,12.334752,13.898599,13.006208,12.532179,12.320336,-0.111529,0.104101,0.123421,0.014416,0.892391,0.474029,0.211843,13.78707,13.110309,12.6556,12.334752,true_plus_err_columns,0.0,0.0,0.0,0.0,0.770981,1.0,1.121015,1.175842,True,0.11637483268064394,mySynt0.2.csv,0.872699,0.032611,0.840088,0.9053100000000001,False,0.06766414546711286,2.074887168964854,1.0,0.021248,0.978752,1.021248,True,0.0,0.0,1.105863,0.058253,1.0476100000000002,1.164116,True,-0.004618886459910154,-0.07929010454242964,1.204719,0.098515,1.1062040000000002,1.303234,True,0.07237481028933357,0.7346577707895606,False,0.2,0.11637483268064394,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.11637483268064394,0.199999,False
405,C,0.803079241253473,1.0,1.0215122992303405,1.0576870816221762,0.962371,1.001236,1.028027,1.030586,0.998766,13.879892,13.031787,12.658678,12.460894,13.809132,13.156147,12.777477,12.614778,0.070759,-0.12436,-0.118799,-0.153884,0.652985,0.37867,0.162699,13.879891,13.031787000000001,12.658678,12.460894,true_plus_err_columns,-9.999999992515995e-07,1.7763568394002505e-15,0.0,0.0,0.961183,1.0,1.026758,1.029313,True,0.11637483268064394,mySynt0.2.csv,0.96391,0.017529,0.946381,0.9814390000000001,False,-0.16083075874652708,-9.175124579070516,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,True,0.01607929923034046,0.8553728710682232,0.996708,0.02437,0.972338,1.021078,False,0.060979081622176134,2.5022191884356233,False,0.2,0.11637483268064394,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.11637483268064394,0.199999,False
406,C,1.0260676610321458,1.0,0.8308304402798178,1.184196027866414,0.959223,0.995245,0.987565,1.011817,1.004778,11.589839,11.007781,10.858999,10.314221,11.671642,11.021616,10.680026,10.493686,-0.081802,-0.013836,0.178973,-0.179465,0.650025,0.34159,0.18634,11.58984,11.00778,10.858998999999999,10.314221,true_plus_err_columns,1.0000000010279564e-06,-9.999999992515995e-07,-1.7763568394002505e-15,0.0,0.963806,1.0,0.992284,1.016651,True,0.11637483268064394,mySynt0.2.csv,0.96391,0.017529,0.946381,0.9814390000000001,False,0.062157661032145706,3.545990132474511,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,False,-0.17460255972018224,-9.288358321107685,0.996708,0.02437,0.972338,1.021078,False,0.18748802786641405,7.693394660090852,False,0.2,0.11637483268064394,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.11637483268064394,0.199999,False
407,C,1.143647012961164,1.0,0.8923663803526374,1.0940268985191577,0.993014,1.00375,1.001494,1.015567,0.996264,11.83267,11.3684,11.142042,10.76083,12.031624,11.409949,11.062392,10.887242,-0.198954,-0.041549,0.07965,-0.126412,0.621675,0.347557,0.175151,11.83267,11.3684,11.142042,10.76083,true_plus_err_columns,0.0,0.0,0.0,0.0,0.989305,1.0,0.997752,1.011773,True,0.11637483268064394,mySynt0.2.csv,0.96391,0.017529,0.946381,0.9814390000000001,False,0.17973701296116396,10.2536946181279,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,False,-0.11306661964736264,-6.0148217707927785,0.996708,0.02437,0.972338,1.021078,False,0.09731889851915765,3.9933893524479953,False,0.2,0.11637483268064394,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.11637483268064394,0.199999,False
408,C,0.7247936837420776,1.0,0.8349490982365704,0.9803591351022682,0.961419,0.999079,0.973433,0.98534,1.000922,12.666472,11.707007,11.552857,11.218544,12.501039,11.849322,11.527556,11.354356,0.165432,-0.142315,0.025301,-0.135812,0.651717,0.321766,0.1732,12.666471,11.707007,11.552857000000001,11.218544,true_plus_err_columns,-1.0000000010279564e-06,0.0,1.7763568394002505e-15,0.0,0.962306,1.0,0.974331,0.986249,True,0.11637483268064394,mySynt0.2.csv,0.96391,0.017529,0.946381,0.9814390000000001,False,-0.2391163162579224,-13.641184109642445,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,False,-0.17048390176342965,-9.069257461614516,0.996708,0.02437,0.972338,1.021078,True,-0.016348864897731796,-0.6708602748351168,False,0.2,0.11637483268064394,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.11637483268064394,0.199999,False
409,C,1.2347390971677925,1.0,1.0662454723163237,1.149169259463256,0.969038,0.978853,0.982008,1.030352,1.021604,14.09993,13.718868,13.299225,13.057908,14.160113,13.539172,13.185678,12.973501,-0.060183,0.179696,0.113547,0.084407,0.620941,0.353494,0.212177,14.09993,13.718868,13.299225,13.057908000000001,true_plus_err_columns,0.0,0.0,0.0,1.7763568394002505e-15,0.989973,1.0,1.003223,1.052612,True,0.11637483268064394,mySynt0.2.csv,0.96391,0.017529,0.946381,0.9814390000000001,False,0.27082909716779247,15.450344980762877,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,False,0.060812472316323696,3.235050128541531,0.996708,0.02437,0.972338,1.021078,False,0.15246125946325606,6.256104204483219,False,0.2,0.11637483268064394,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.11637483268064394,0.199999,False
410,D,0.9525425835994203,1.0,1.2242992966659156,1.4843612214677393,0.886129,1.009857,1.104125,1.283963,0.990239,11.171497,10.508707,9.938989,9.56986,11.29028,10.538374,10.091478,9.767642,-0.118783,-0.029666,-0.152489,-0.197783,0.751907,0.446895,0.323836,11.171496999999999,10.508707999999999,9.938989000000001,9.569859000000001,true_plus_err_columns,-1.7763568394002505e-15,9.999999992515995e-07,1.7763568394002505e-15,-9.999999992515995e-07,0.87748,1.0,1.093347,1.27143,True,0.11637483268064394,mySynt0.2.csv,0.872699,0.032611,0.840088,0.9053100000000001,False,0.07984358359942034,2.4483635460249715,1.0,0.021248,0.978752,1.021248,True,0.0,0.0,1.105863,0.058253,1.0476100000000002,1.164116,False,0.1184362966659156,2.033136433589954,1.204719,0.098515,1.1062040000000002,1.303234,False,0.2796422214677392,2.838575054232748,False,0.2,0.11637483268064394,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.11637483268064394,0.199999,False
411,C,1.0944018033374558,1.0,1.2553187046510261,1.0883064422650766,0.983069,0.999946,0.98533,1.033262,1.000054,9.689493,9.177434,8.580549,8.575555,9.66333,9.03485,8.700837,8.489265,0.026162,0.142584,-0.120288,0.086291,0.628481,0.334013,0.211572,9.689492,9.177434,8.580549,8.575555999999999,true_plus_err_columns,-1.0000000010279564e-06,0.0,0.0,9.999999992515995e-07,0.983123,1.0,0.985383,1.033318,True,0.11637483268064394,mySynt0.2.csv,0.96391,0.017529,0.946381,0.9814390000000001,False,0.1304918033374558,7.444338144643494,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,False,0.2498857046510261,13.293206971540915,0.996708,0.02437,0.972338,1.021078,False,0.09159844226507652,3.75865581719641,False,0.2,0.11637483268064394,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.11637483268064394,0.199999,False
412,S,1.068105127679945,1.0,1.1820046906595818,1.2575938358860146,0.836558,1.003425,1.184048,0.953114,0.996586,12.171598,11.633132,11.101585,10.874281,12.319831,11.512359,10.982648,11.05821,-0.148234,0.120773,0.118936,-0.183929,0.807472,0.529711,-0.075561,12.171597,11.633132,11.101583999999999,10.874281,true_plus_err_columns,-9.999999992515995e-07,0.0,-1.0000000010279564e-06,0.0,0.833703,1.0,1.180006,0.94986,True,0.11637483268064394,mySynt0.2.csv,0.802883,0.028202,0.7746810000000001,0.831085,False,0.2652221276799449,9.404373011841178,1.0,0.022916,0.977084,1.022916,True,0.0,0.0,1.10353,0.04428,1.0592499999999998,1.14781,False,0.0784746906595819,1.7722378197737556,0.996137,0.054389,0.941748,1.050526,False,0.26145683588601454,4.807163872952518,False,0.2,0.11637483268064394,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.11637483268064394,0.199999,False
413,S,0.7913539965412048,1.0,1.1746010912944804,0.9568882020881708,0.791469,0.989772,1.122845,1.024536,1.010333,12.905007,12.040934,11.516208,11.578781,12.946247,12.093493,11.606532,11.546013,-0.04124,-0.052559,-0.090324,0.032768,0.852754,0.486961,0.060519,12.905007,12.040934,11.516207999999999,11.578781000000001,true_plus_err_columns,0.0,0.0,-1.7763568394002505e-15,1.7763568394002505e-15,0.799647,1.0,1.134448,1.035123,True,0.11637483268064394,mySynt0.2.csv,0.802883,0.028202,0.7746810000000001,0.831085,True,-0.011529003458795262,-0.40880091691352605,1.0,0.022916,0.977084,1.022916,True,0.0,0.0,1.10353,0.04428,1.0592499999999998,1.14781,False,0.07107109129448053,1.605038195448973,0.996137,0.054389,0.941748,1.050526,True,-0.039248797911829225,-0.7216311738003865,False,0.2,0.11637483268064394,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.11637483268064394,0.199999,False
414,C,1.366507438214702,1.0,1.212870407645397,0.9734023715440758,0.969819,0.997223,1.028374,0.97973,1.002785,13.842572,13.571601,13.012067,13.090871,14.036611,13.396358,13.01296,12.905572,-0.194039,0.175244,-0.000894,0.185299,0.640254,0.383397,0.107388,13.842572,13.571601999999999,13.012065999999999,13.090871,true_plus_err_columns,0.0,9.999999992515995e-07,-1.0000000010279564e-06,0.0,0.97252,1.0,1.031238,0.982458,True,0.11637483268064394,mySynt0.2.csv,0.96391,0.017529,0.946381,0.9814390000000001,False,0.40259743821470195,22.967507457054136,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,False,0.2074374076453971,11.035078606521816,0.996708,0.02437,0.972338,1.021078,True,-0.02330562845592421,-0.9563245160412068,False,0.2,0.11637483268064394,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.11637483268064394,0.199999,False
415,C,0.9681387428248481,1.0,1.0417953148574797,0.8225160855640511,0.960143,1.02259,1.033665,0.993361,0.977909,14.694384,14.049228,13.654772,13.751367,14.798182,14.119768,13.758072,13.641254,-0.103798,-0.07054,-0.1033,0.110113,0.678414,0.361696,0.116818,14.694384000000001,14.049228000000001,13.654772,13.751367,true_plus_err_columns,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.938933,1.0,1.010831,0.971417,True,0.11637483268064394,mySynt0.2.csv,0.96391,0.017529,0.946381,0.9814390000000001,True,0.004228742824848086,0.24124267356084697,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,False,0.03636231485747965,1.934371468107227,0.996708,0.02437,0.972338,1.021078,False,-0.17419191443594895,-7.147801166842386,False,0.2,0.11637483268064394,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.11637483268064394,0.199999,False
416,S,0.9247654589869748,1.0,1.0112599319391657,1.2491172330344804,0.843634,1.062538,1.035874,1.015146,0.941143,12.42397,11.729049,11.366891,10.977541,12.474174,11.613698,11.291292,11.153238,-0.050204,0.115351,0.0756,-0.175697,0.860476,0.322406,0.138054,12.423969999999999,11.729049,11.366892,10.977541,true_plus_err_columns,-1.7763568394002505e-15,0.0,9.999999992515995e-07,0.0,0.79398,1.0,0.974906,0.955397,True,0.11637483268064394,mySynt0.2.csv,0.802883,0.028202,0.7746810000000001,0.831085,False,0.1218824589869748,4.3217665054597125,1.0,0.022916,0.977084,1.022916,True,0.0,0.0,1.10353,0.04428,1.0592499999999998,1.14781,False,-0.09227006806083415,-2.083786541572587,0.996137,0.054389,0.941748,1.050526,False,0.25298023303448036,4.651312453519652,False,0.2,0.11637483268064394,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.11637483268064394,0.199999,False
417,V,0.795043332880706,1.0,1.320022093047397,0.5345530354216024,0.768888,1.039772,1.141813,0.558842,0.961749,12.421936,11.562913,10.91146,11.732936,12.419291,11.481603,11.029961,11.645727,0.002645,0.08131,-0.118501,0.087209,0.937688,0.451642,-0.615766,12.421935999999999,11.562913,10.91146,11.732936,true_plus_err_columns,-1.7763568394002505e-15,0.0,0.0,0.0,0.739477,1.0,1.098138,0.537465,True,0.11637483268064394,mySynt0.2.csv,0.768767,0.037842,0.7309249999999999,0.806609,True,0.026276332880706077,0.6943695597670863,1.0,0.025228,0.974772,1.025228,True,0.0,0.0,1.099422,0.052892,1.04653,1.1523139999999998,False,0.22060009304739703,4.170764823553601,0.693428,0.090243,0.6031850000000001,0.783671,False,-0.15887496457839767,-1.760523969486804,False,0.2,0.11637483268064394,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.11637483268064394,0.199999,False
418,K,0.7149558104109018,1.0,1.0653207839442103,0.9721802632855295,0.833181,0.997571,1.111428,0.964215,1.002435,13.250813,12.276511,11.85781,11.797143,13.226523,12.421012,11.953668,11.947937,0.02429,-0.144501,-0.095858,-0.150793,0.805511,0.467344,0.005732,13.250813,12.276511,11.85781,11.797144,true_plus_err_columns,0.0,0.0,0.0,9.999999992515995e-07,0.83521,1.0,1.114134,0.966563,True,0.11637483268064394,mySynt0.2.csv,0.856062,0.02206,0.834002,0.878122,False,-0.14110618958909815,-6.396472782824032,1.0,0.020017,0.979983,1.020017,True,0.0,0.0,1.071515,0.03886,1.032655,1.110375,True,-0.006194216055789736,-0.15939825156432672,1.019998,0.041225,0.978773,1.061223,False,-0.04781773671447043,-1.159920842073267,False,0.2,0.11637483268064394,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.11637483268064394,0.199999,False
419,X,1.1313495279974675,1.0,1.3007445053195883,1.2962083058488663,0.964728,1.004539,1.044194,1.162441,0.995482,10.964186,10.488179,9.852698,9.696492,10.987333,10.333429,9.941392,9.664918,-0.023146,0.15475,-0.088693,0.031574,0.653904,0.392037,0.276474,10.964186999999999,10.488179,9.852699000000001,9.696492000000001,true_plus_err_columns,9.999999992515995e-07,0.0,1.0000000010279564e-06,1.7763568394002505e-15,0.960369,1.0,1.039476,1.157189,True,0.11637483268064394,mySynt0.2.csv,0.943734,0.020913,0.922821,0.9646469999999999,False,0.1876155279974675,8.971239324700784,1.0,0.006827,0.993173,1.006827,True,0.0,0.0,1.050969,0.016362,1.034607,1.067331,False,0.24977550531958825,15.265585216940975,1.09056,0.031115,1.059445,1.121675,False,0.2056483058488663,6.609297954326411,False,0.2,0.11637483268064394,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.11637483268064394,0.199999,False
420,C,0.8833556679807939,1.0,0.9334786726571127,0.8722729403460701,0.995385,1.019837,1.005937,0.99243,0.980549,10.993419,10.248758,9.973497,9.887127,11.025521,10.389172,10.054072,9.908749,-0.032102,-0.140414,-0.080575,-0.021622,0.636349,0.3351,0.145323,10.993419,10.248758,9.973497,9.887127,true_plus_err_columns,0.0,0.0,0.0,0.0,0.976024,1.0,0.98637,0.973126,True,0.11637483268064394,mySynt0.2.csv,0.96391,0.017529,0.946381,0.9814390000000001,False,-0.08055433201920614,-4.595489304535692,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,False,-0.07195432734288731,-3.8277650464351165,0.996708,0.02437,0.972338,1.021078,False,-0.12443505965392998,-5.106075488466557,False,0.2,0.11637483268064394,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.11637483268064394,0.199999,False
421,C,0.7916397628001732,1.0,0.8621110268864545,1.023110166005867,0.95543,0.990706,1.026861,1.008385,1.009381,12.910152,12.046472,11.857563,11.511665,12.86211,12.212744,11.823827,11.683541,0.048042,-0.166273,0.033736,-0.171876,0.649365,0.388917,0.140287,12.910152,12.046471,11.857562999999999,11.511665,true_plus_err_columns,0.0,-9.999999992515995e-07,-1.7763568394002505e-15,0.0,0.964393,1.0,1.036494,1.017844,True,0.11637483268064394,mySynt0.2.csv,0.96391,0.017529,0.946381,0.9814390000000001,False,-0.17227023719982681,-9.827727605672132,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,False,-0.14332197311354555,-7.624320306072218,0.996708,0.02437,0.972338,1.021078,False,0.026402166005866978,1.0833880182957316,False,0.2,0.11637483268064394,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.11637483268064394,0.199999,False
422,C,0.9713094185418564,1.0,1.329566304022168,1.048633191617382,0.982107,0.997491,1.040485,0.97994,1.002515,13.908761,13.267155,12.607881,12.705596,13.745685,13.11881,12.722993,12.628084,0.163077,0.148346,-0.115112,0.077513,0.626875,0.395817,0.094909,13.908762,13.267156,12.607881,12.705597,true_plus_err_columns,9.999999992515995e-07,9.999999992515995e-07,0.0,9.999999992515995e-07,0.984578,1.0,1.043102,0.982405,True,0.11637483268064394,mySynt0.2.csv,0.96391,0.017529,0.946381,0.9814390000000001,True,0.0073994185418563285,0.422124396249434,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,False,0.3241333040221679,17.242967550918603,0.996708,0.02437,0.972338,1.021078,False,0.05192519161738207,2.1307013384235565,False,0.2,0.11637483268064394,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.11637483268064394,0.199999,False
423,K,0.9728215890835117,1.0,1.4852569730554208,1.0771386262659897,0.835901,1.00169,1.066481,1.00816,0.998313,14.234513,13.594596,12.815092,13.003917,14.225302,13.418855,13.000806,12.901865,0.009211,0.175741,-0.185714,0.102052,0.806447,0.418049,0.098941,14.234513,13.594596000000001,12.815092,13.003917000000001,true_plus_err_columns,0.0,1.7763568394002505e-15,0.0,1.7763568394002505e-15,0.83449,1.0,1.064681,1.006459,True,0.11637483268064394,mySynt0.2.csv,0.856062,0.02206,0.834002,0.878122,False,0.1167595890835117,5.292819088101165,1.0,0.020017,0.979983,1.020017,True,0.0,0.0,1.071515,0.03886,1.032655,1.110375,False,0.4137419730554208,10.646988498595492,1.019998,0.041225,0.978773,1.061223,False,0.0571406262659897,1.3860673442326188,False,0.2,0.11637483268064394,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.11637483268064394,0.199999,False
424,C,0.8199081436174014,1.0,0.7869305396763435,0.8064814823715116,0.981879,1.016135,1.031553,0.995872,0.984121,12.639462,11.813875,11.724033,11.537389,12.660495,12.013261,11.64691,11.52513,-0.021033,-0.199386,0.077124,0.012259,0.647234,0.366351,0.12178,12.639462,11.813875,11.724034,11.537389000000001,true_plus_err_columns,0.0,0.0,9.999999992515995e-07,1.7763568394002505e-15,0.966288,1.0,1.015174,0.980059,True,0.11637483268064394,mySynt0.2.csv,0.96391,0.017529,0.946381,0.9814390000000001,False,-0.14400185638259866,-8.21506397299325,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,False,-0.2185024603236565,-11.623707858477312,0.996708,0.02437,0.972338,1.021078,False,-0.1902265176284884,-7.805766008555126,False,0.2,0.11637483268064394,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.11637483268064394,0.199999,False
425,X,1.0057860320024987,1.0,0.9533834310334285,1.1682064506089267,0.953162,1.009964,1.06699,1.123795,0.990134,13.945391,13.341656,13.043486,12.662856,13.930338,13.25749,12.847854,12.631537,0.015053,0.084165,0.195632,0.031319,0.672848,0.409636,0.216317,13.945391,13.341655000000001,13.043486,12.662856,true_plus_err_columns,0.0,-9.999999992515995e-07,0.0,0.0,0.943759,1.0,1.056463,1.112708,True,0.11637483268064394,mySynt0.2.csv,0.943734,0.020913,0.922821,0.9646469999999999,False,0.06205203200249876,2.9671511501218744,1.0,0.006827,0.993173,1.006827,True,0.0,0.0,1.050969,0.016362,1.034607,1.067331,False,-0.09758556896657156,-5.964158963853535,1.09056,0.031115,1.059445,1.121675,False,0.07764645060892672,2.4954668362181174,False,0.2,0.11637483268064394,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.11637483268064394,0.199999,False
